SPONSOR,CATEGORY,AIRDATE,AIRTIME,PROGRAM,AFFILIATION,TONE
"PRYOR, MARK",US SENATE,20131126,1826,NBC 6 NEWS AT 6,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131126,1809,NBC 6 NEWS AT 6,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131126,0631,NBC 6 NEWS TODAY,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131126,1718,NBC 6 NEWS AT 5,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131126,0628,THV11 THIS MORNING,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131126,0958,REVERSE MEMORY LOSS,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131126,1722,THV11 NEWS AT 5,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131126,2331,LATE SHOW/DAVID LTTRMN,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131126,1623,ELLEN DEGENERES SHOW,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131127,0503,FOX 24 NEWS EDGE,DEMOCRAT,N/A
"COTTON, TOM",US SENATE,20131203,1921,BIGGEST LOSER: SECOND CH,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131203,0722,TODAY SHOW,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131203,1847,ENTERTAINMENT TONIGHT,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131203,1818,KARK 4 NEWS AT 6,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131203,2212,KARK 4 NEWS AT 10,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131203,0559,KARK 4 TODAY,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131203,1728,CHANNEL 7 NEWS LIVE AT 5,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131203,2243,TWO AND A HALF MEN,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131203,0628,THV11 THIS MORNING,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131203,1858,THV11 NEWS AT 6:30,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131203,1822,THV11 NEWS AT 6,REPUBLICAN,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1652,JUDGE JUDY,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131204,0956,TODAY SHOW II,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131204,1859,ENTERTAINMENT TONIGHT,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131204,1820,KARK 4 NEWS AT 6,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131204,0608,KARK 4 TODAY,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131204,2213,KARK 4 NEWS AT 10,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131204,0953,JUDGE MATHIS,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131204,2130,FOX 16 NEWS AT 9:00PM,DEMOCRAT,N/A
"COTTON, TOM",US SENATE,20131204,0628,KARK 4 TODAY,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131204,2219,KARK 4 NEWS AT 10,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131204,1750,NBC NIGHTLY/BRIAN WLMS,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131204,1842,ENTERTAINMENT TONIGHT,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131204,0758,TODAY SHOW,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131204,1843,WHEEL OF FORTUNE,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131204,1824,CHANNEL 7 NEWS,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131204,2256,TWO AND A HALF MEN,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131204,0609,THV11 THIS MORNING,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131204,1727,THV11 NEWS AT 5,REPUBLICAN,POSITIVE
"PRYOR, MARK",US SENATE,20131204,0758,GOOD MORNING AMERICA,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,2145,NASHVILLE-ABC,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,0959,GOOD MORNING ARKANSAS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1728,CHANNEL 7 NEWS LIVE AT 5,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1847,WHEEL OF FORTUNE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,2221,NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1212,5 NEWS AT NOON,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1727,5 NEWS AT 5PM,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1643,JEOPARDY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,0854,CBS THIS MORNING,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1458,LET'S MAKE A DEAL-CBS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,0624,5 NEWS THIS MORNING AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1538,ELLEN DEGENERES SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1941,CHRISTMAS/RCKFLLR CNTR,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1111,QUEEN LATIFAH SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1721,KNWA 5PM NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,0858,TODAY SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,0729,TODAY SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1208,ARKANSAS TODAY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1811,NBC 6 NEWS AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,0657,NBC 6 NEWS TODAY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1712,NBC 6 NEWS AT 5,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,2224,NBC 6 NEWS AT 10,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1843,WHEEL OF FORTUNE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,0929,TODAY SHOW II,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,0958,REVERSE MEMORY LOSS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1717,THV11 NEWS AT 5,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,2230,THV11 NEWS AT 10,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131204,1532,DR PHIL,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,0528,KARK 4 TODAY,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131205,1709,KARK 4 NEWS AT 5,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131205,1530,RACHAEL RAY,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131205,0722,TODAY SHOW,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131205,2142,SOUND OF MUSIC LIVE!,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131205,1629,FAMILY FEUD,DEMOCRAT,N/A
"PRYOR, MARK",US SENATE,20131205,2254,TWO AND A HALF MEN,DEMOCRAT,N/A
"COTTON, TOM",US SENATE,20131205,1856,ENTERTAINMENT TONIGHT,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131205,0827,TODAY SHOW,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131205,2214,KARK 4 NEWS AT 10,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131205,1841,WHEEL OF FORTUNE,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131205,1726,CHANNEL 7 NEWS LIVE AT 5,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131205,2241,TWO AND A HALF MEN,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131205,2220,THV11 NEWS AT 10,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131205,0652,THV11 THIS MORNING,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131205,1819,THV11 NEWS AT 6,REPUBLICAN,POSITIVE
"PRYOR, MARK",US SENATE,20131205,2230,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,0955,GOOD MORNING ARKANSAS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1854,WHEEL OF FORTUNE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1015,VIEW-ABC,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,0638,DAYBREAK,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,0612,5 NEWS THIS MORNING AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,2148,ELEMENTARY-CBS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1710,5 NEWS AT 5PM,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1825,5 NEWS AT 6PM,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1231,5 NEWS AT NOON,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1259,5 NEWS AT NOON,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,2228,NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,2158,FOX 24 NEWS EDGE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1807,40/29 NEWS AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,0558,40/29 NEWS SUNRISE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1015,VIEW-ABC,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,0833,GOOD MORNING AMERICA,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1619,JUDGE JUDY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,0958,TODAY SHOW II,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1051,TODAY SHOW III,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1836,WHEEL OF FORTUNE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,2211,NBC 6 NEWS AT 10,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1711,NBC 6 NEWS AT 5,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1811,NBC 6 NEWS AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,0623,NBC 6 NEWS TODAY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,0854,TODAY SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,0726,TODAY SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1015,VIEW-ABC,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,2305,LATE SHOW/DAVID LTTRMN,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,0853,CBS THIS MORNING,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131205,1258,BOLD AND THE BEAUTIFUL,DEMOCRAT,POSITIVE
"COTTON, TOM",US SENATE,20131206,0842,TODAY SHOW,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131206,1847,ENTERTAINMENT TONIGHT,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131206,2225,KARK 4 NEWS AT 10,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131206,1727,CHANNEL 7 NEWS LIVE AT 5,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131206,1843,WHEEL OF FORTUNE,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131206,2259,TWO AND A HALF MEN,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131206,1858,THV11 NEWS AT 6:30,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131206,1809,THV11 NEWS AT 6,REPUBLICAN,POSITIVE
"PRYOR, MARK",US SENATE,20131206,2218,KARK 4 NEWS AT 10,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1856,ENTERTAINMENT TONIGHT,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1609,JUDGE JUDY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,0729,TODAY SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1220,KARK 4 NEWS AT NOON,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,0825,GOOD MORNING AMERICA,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,2251,MODERN FAMILY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,2139,20/20-ABC,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1824,CHANNEL 7 NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1139,MID-DAY ARKANSAS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,2228,NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1847,WHEEL OF FORTUNE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,0932,RACHAEL RAY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1211,5 NEWS AT NOON,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1726,5 NEWS AT 5PM,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,2046,NCIS: LOS ANGELES,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,0613,5 NEWS THIS MORNING AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,0825,CBS THIS MORNING,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1634,JEOPARDY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,0528,FOX 24 NEWS EDGE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,0643,40/29 NEWS SUNRISE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1521,ELLEN DEGENERES SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1817,BIG BANG THEORY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1726,KNWA 5PM NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,2209,KNWA 10 PM NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,0854,TODAY SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,0729,TODAY SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1718,NBC 6 NEWS AT 5,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1826,NBC 6 NEWS AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1811,NBC 6 NEWS AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,0609,NBC 6 NEWS TODAY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,2223,NBC 6 NEWS AT 10,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1848,WHEEL OF FORTUNE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,0958,TODAY SHOW II,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,2218,THV11 NEWS AT 10,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1824,THV11 NEWS AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,0621,THV11 THIS MORNING,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131206,1553,DR PHIL,DEMOCRAT,POSITIVE
"COTTON, TOM",US SENATE,20131207,2225,KARK 4 NEWS AT 10,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131207,2358,SATURDAY NIGHT LIVE-NBC,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131207,2355,FOX 16 NEWS AT 9:00PM,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131207,1851,COLLEGE FTB BIG 10 CH PR,REPUBLICAN,POSITIVE
"PRYOR, MARK",US SENATE,20131207,2216,KNWA 10 PM NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131207,1828,NBC 6 NEWS WEEKEND AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131207,2217,NBC 6 NEWS WEEKEND AT 10,DEMOCRAT,POSITIVE
"COTTON, TOM",US SENATE,20131208,2052,NBC SUNDAY NIGHT FTBLL,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131208,0959,MEET THE PRESS,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131208,2312,KARK 4 NEWS AT 10,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131208,2223,THV11 NEWS AT 10,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131208,1335,AFC FOOTBALL GAME-CBS,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131208,0847,SUNDAY MORNING-CBS,REPUBLICAN,POSITIVE
"PRYOR, MARK",US SENATE,20131208,1923,ONCE UPON A TIME-ABC,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131208,0858,SUNDAY MORNING-CBS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131208,2306,NBC 6 NEWS WEEKEND AT 10,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131208,1745,NBC 6 NEWS AT 5,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131208,2146,MENTALIST-CBS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131208,0810,SUNDAY MORNING-CBS,DEMOCRAT,POSITIVE
"COTTON, TOM",US SENATE,20131209,2230,KARK 4 NEWS AT 10,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131209,1750,NBC NIGHTLY/BRIAN WLMS,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131209,0613,KARK 4 TODAY,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131209,1847,ENTERTAINMENT TONIGHT,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131209,1841,WHEEL OF FORTUNE,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131209,1827,CHANNEL 7 NEWS,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131209,2241,TWO AND A HALF MEN,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131209,1718,THV11 NEWS AT 5,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131209,0643,THV11 THIS MORNING,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131209,1817,THV11 NEWS AT 6,REPUBLICAN,POSITIVE
"PRYOR, MARK",US SENATE,20131209,2100,SING-OFF-NBC,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1646,JUDGE JUDY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,0728,TODAY SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1855,ENTERTAINMENT TONIGHT,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,2219,KARK 4 NEWS AT 10,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1658,FAMILY FEUD,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,0754,GOOD MORNING AMERICA,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,0651,DAYBREAK,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1727,CHANNEL 7 NEWS LIVE AT 5,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1836,WHEEL OF FORTUNE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,0814,CBS THIS MORNING,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1635,JEOPARDY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1658,JEOPARDY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1259,BOLD AND THE BEAUTIFUL,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,0641,5 NEWS THIS MORNING AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1212,5 NEWS AT NOON,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1837,WHEEL OF FORTUNE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,2232,NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1531,ELLEN DEGENERES SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,2024,GREAT CHRISTMAS LIGHT FI,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1814,BIG BANG THEORY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,2146,FOX 16 NEWS AT 9:00PM,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,2225,KNWA 10 PM NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,0840,TODAY SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1619,JUDGE JUDY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1826,NBC 6 NEWS AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1718,NBC 6 NEWS AT 5,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,0646,NBC 6 NEWS TODAY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,2223,NBC 6 NEWS AT 10,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,0756,TODAY SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,0856,TODAY SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,0928,TODAY SHOW II,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1847,WHEEL OF FORTUNE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1823,THV11 NEWS AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,0624,THV11 THIS MORNING,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,2224,THV11 NEWS AT 10,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1217,THV11 NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131209,1630,ELLEN DEGENERES SHOW,DEMOCRAT,POSITIVE
"COTTON, TOM",US SENATE,20131210,0858,TODAY SHOW,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131210,2211,KARK 4 NEWS AT 10,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131210,1942,BIGGEST LOSER: SECOND CH,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131210,1727,CHANNEL 7 NEWS LIVE AT 5,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131210,1843,WHEEL OF FORTUNE,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131210,1859,WHEEL OF FORTUNE,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131210,1823,THV11 NEWS AT 6,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131210,0626,THV11 THIS MORNING,REPUBLICAN,POSITIVE
"COTTON, TOM",US SENATE,20131210,1858,THV11 NEWS AT 6:30,REPUBLICAN,POSITIVE
"PRYOR, MARK",US SENATE,20131210,0645,KARK 4 TODAY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,1716,KARK 4 NEWS AT 5,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,1538,RACHAEL RAY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,2330,TONIGHT SHOW/JAY LENO,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,2024,VOICE-NBC,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,0929,JUDGE MATHIS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,1837,WHEEL OF FORTUNE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,1136,MID-DAY ARKANSAS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,0854,GOOD MORNING AMERICA,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,2252,MODERN FAMILY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,2229,NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,0921,RACHAEL RAY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,1811,5 NEWS AT 6PM,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,1211,5 NEWS AT NOON,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,2046,NCIS: LOS ANGELES,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,1458,LET'S MAKE A DEAL-CBS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,1654,JEOPARDY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,0839,CBS THIS MORNING,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,1820,40/29 NEWS AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,2122,FOX 16 NEWS AT 9:00PM,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,1618,JUDGE JUDY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,1719,KNWA 5PM NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,1858,WHEEL OF FORTUNE,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,0953,TODAY SHOW II,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,0852,TODAY SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20131210,0757,TODAY SHOW,DEMOCRAT,POSITIVE
